,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_response_rate,host_acceptance_rate
15680,4.75,4.92,4.8,4.92,4.82,4.84,4.87,97.0,91.0
15681,4.72,4.8,4.84,4.84,4.84,4.66,4.68,100.0,85.0
15682,4.88,5.0,4.63,5.0,5.0,4.75,4.88,,
15683,4.9,5.0,4.55,5.0,5.0,4.85,4.95,,
15684,5.0,5.0,5.0,4.93,5.0,4.64,4.86,,
15685,4.17,4.52,4.28,4.64,4.69,4.63,4.29,90.0,47.0
15686,4.72,4.84,4.59,4.77,4.97,4.89,4.7,,
15687,,,,,,,,0.0,
15688,5.0,5.0,5.0,5.0,5.0,4.75,4.75,,
15689,4.63,4.63,4.13,5.0,5.0,4.75,4.38,100.0,96.0
15690,4.6,5.0,4.0,5.0,5.0,4.8,4.6,,
15691,5.0,4.5,4.5,4.5,4.5,4.0,4.5,,
15692,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15693,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,
15694,4.92,5.0,4.77,5.0,5.0,5.0,4.85,,
15695,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,
15696,4.83,4.94,4.78,4.87,4.89,4.98,4.76,75.0,36.0
15697,4.95,4.91,4.86,5.0,5.0,4.73,4.82,100.0,79.0
15698,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15699,4.59,4.88,4.59,5.0,4.94,4.88,4.82,100.0,100.0
15700,4.75,5.0,5.0,5.0,5.0,4.75,4.75,100.0,88.0
15701,4.72,4.8,4.78,4.68,4.7,4.72,4.67,,
15702,4.79,4.81,4.93,4.91,4.93,4.84,4.77,100.0,100.0
15703,0.0,,,,,,,,
15704,4.44,4.89,4.0,5.0,5.0,4.67,4.67,,
15705,4.52,4.54,4.54,4.98,4.94,4.9,4.66,100.0,100.0
15706,5.0,5.0,5.0,4.67,5.0,4.67,5.0,,
15707,4.85,4.91,4.91,4.87,4.94,4.77,4.85,86.0,73.0
15708,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,
15709,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,
15710,,,,,,,,100.0,100.0
15711,4.29,4.86,4.0,4.57,3.86,4.29,4.57,,
15712,,,,,,,,,
15713,4.86,4.93,4.59,5.0,4.95,4.77,4.7,100.0,37.0
15714,4.33,4.0,3.67,4.56,4.56,4.56,4.44,,
15715,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,100.0
15716,,,,,,,,0.0,100.0
15717,4.82,4.89,4.8,4.91,4.79,4.48,4.79,90.0,98.0
15718,4.84,4.93,4.86,4.98,4.93,4.88,4.84,,
15719,4.92,4.96,4.68,4.96,5.0,4.68,4.6,67.0,33.0
15720,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15721,,,,,,,,,
15722,4.0,5.0,3.0,5.0,4.0,5.0,4.0,,
15723,,,,,,,,,
15724,4.5,4.67,4.58,5.0,4.92,4.83,4.42,17.0,100.0
15725,4.8,4.6,4.6,4.0,4.6,4.6,4.6,,
15726,4.67,4.67,4.67,5.0,5.0,5.0,4.67,100.0,78.0
15727,5.0,4.9,4.7,5.0,5.0,5.0,5.0,0.0,67.0
15728,4.58,4.92,4.67,4.92,4.92,5.0,4.5,,
15729,4.79,4.83,4.95,4.78,4.84,4.6,4.71,100.0,100.0
15730,5.0,5.0,4.86,5.0,5.0,5.0,4.71,100.0,100.0
15731,3.75,4.5,4.0,5.0,5.0,4.75,3.5,100.0,100.0
15732,4.81,4.81,4.7,4.89,4.89,4.89,4.63,100.0,88.0
15733,4.61,4.71,4.57,4.75,4.86,4.84,4.77,100.0,100.0
15734,2.0,3.0,1.0,5.0,5.0,1.0,2.0,,
15735,4.5,5.0,3.5,5.0,5.0,5.0,5.0,,
15736,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15737,4.31,4.46,4.32,4.65,4.76,4.63,4.33,89.0,50.0
15738,4.47,4.58,4.42,4.74,4.76,4.58,4.39,100.0,100.0
15739,4.94,4.98,4.81,4.99,4.99,5.0,4.82,100.0,100.0
15740,4.84,4.96,4.95,4.98,4.98,4.72,4.91,,0.0
15741,4.34,4.66,4.17,4.76,4.71,4.67,4.41,100.0,100.0
15742,4.17,4.67,4.33,4.33,5.0,4.67,4.67,,
15743,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,
15744,4.28,4.48,3.86,4.82,4.74,4.65,4.51,100.0,100.0
15745,3.5,4.0,4.5,2.0,4.0,3.5,3.5,,
15746,4.0,4.2,4.2,4.2,4.2,4.0,4.2,100.0,90.0
15747,4.84,4.91,4.87,4.93,4.93,4.74,4.8,99.0,99.0
15748,4.0,5.0,3.0,5.0,5.0,4.0,4.0,,
15749,,,,,,,,,
15750,5.0,4.75,5.0,5.0,5.0,5.0,5.0,,
15751,,,,,,,,,
15752,4.82,4.87,4.91,4.75,4.72,4.82,4.87,100.0,90.0
15753,4.75,5.0,4.75,5.0,5.0,5.0,4.75,,
15754,4.71,4.77,4.83,4.85,4.72,4.79,4.72,100.0,90.0
15755,3.0,3.0,2.33,3.0,3.33,4.67,3.5,,
15756,,,,,,,,,
15757,4.5,5.0,3.5,4.5,5.0,5.0,5.0,,
15758,4.81,4.9,4.67,4.86,4.9,4.86,4.86,100.0,100.0
15759,0.0,,,,,,,,
15760,4.6,4.73,4.67,4.73,4.73,4.67,4.63,100.0,98.0
15761,4.89,4.91,4.89,4.91,4.97,4.93,4.76,100.0,99.0
15762,5.0,5.0,4.6,5.0,5.0,4.6,5.0,,
15763,4.9,4.95,5.0,4.81,5.0,4.9,4.9,,
15764,4.89,4.95,4.83,4.96,4.9,4.73,4.82,100.0,76.0
15765,4.81,4.93,4.7,4.96,5.0,4.81,4.89,,
15766,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15767,4.0,4.13,3.5,4.0,4.25,4.75,4.25,100.0,100.0
15768,4.79,4.93,4.39,4.96,4.96,4.96,4.57,,
15769,4.87,4.87,4.8,4.67,4.8,4.47,4.8,0.0,50.0
15770,4.87,4.83,4.67,5.0,5.0,4.87,4.77,100.0,94.0
15771,4.72,4.88,4.78,4.94,4.78,4.84,4.75,100.0,96.0
15772,0.0,,,,,,,,
15773,,,,,,,,,
15774,4.84,4.89,4.91,4.96,4.97,4.78,4.85,100.0,96.0
15775,4.67,4.33,4.0,4.67,4.67,4.67,4.67,,
15776,,,,,,,,,
15777,0.0,,,,,,,,
15778,,,,,,,,,
15779,5.0,5.0,5.0,5.0,5.0,5.0,4.96,50.0,71.0
15780,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,
15781,4.89,5.0,4.89,4.89,4.44,5.0,4.89,0.0,0.0
15782,4.95,4.95,4.89,5.0,5.0,5.0,4.89,,
15783,,,,,,,,,
15784,4.96,4.96,4.98,4.97,4.96,4.9,4.78,100.0,89.0
15785,0.0,,,,,,,,
15786,4.83,5.0,5.0,4.83,5.0,5.0,4.67,,
15787,5.0,4.86,5.0,5.0,5.0,5.0,5.0,75.0,50.0
15788,4.65,4.84,4.78,4.61,4.76,4.63,4.67,56.0,0.0
15789,4.65,4.76,4.63,4.73,4.87,4.71,4.58,100.0,100.0
15790,4.0,3.67,4.33,4.67,4.0,3.67,3.67,,
15791,4.75,4.75,5.0,4.92,4.83,4.91,4.75,100.0,100.0
15792,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,
15793,,,,,,,,,
15794,,,,,,,,,
15795,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,
15796,4.57,4.77,4.94,4.69,4.46,4.54,4.6,0.0,100.0
15797,5.0,5.0,4.89,5.0,5.0,5.0,5.0,,
15798,5.0,5.0,5.0,4.91,4.91,5.0,5.0,30.0,47.0
15799,4.0,5.0,4.0,4.0,3.0,5.0,5.0,,
15800,4.89,4.91,4.89,5.0,5.0,4.89,4.6,100.0,80.0
15801,,,,,,,,,
15802,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15803,4.5,4.5,4.5,4.5,4.0,5.0,5.0,,
15804,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,100.0
15805,,,,,,,,,
15806,,,,,,,,100.0,100.0
15807,4.8,4.8,4.6,5.0,5.0,4.6,4.6,100.0,100.0
15808,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15809,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,
15810,4.81,4.89,4.8,4.95,4.94,4.72,4.77,100.0,94.0
15811,,,,,,,,100.0,98.0
15812,3.75,3.5,3.5,4.0,3.75,3.25,3.75,,
15813,4.52,4.52,4.38,4.56,4.81,4.85,4.38,100.0,91.0
15814,4.92,4.88,4.81,5.0,4.96,4.81,4.65,67.0,0.0
15815,4.8,5.0,4.6,5.0,5.0,5.0,5.0,,
15816,4.5,4.5,3.5,5.0,5.0,5.0,4.5,100.0,100.0
15817,5.0,5.0,4.9,5.0,5.0,5.0,5.0,,
15818,4.88,4.96,4.75,4.92,4.88,4.88,4.83,70.0,73.0
15819,4.86,4.98,4.8,4.9,4.95,4.67,4.86,100.0,100.0
15820,5.0,4.86,4.71,5.0,5.0,5.0,5.0,,
15821,4.89,4.92,4.9,4.96,5.0,4.99,4.86,75.0,20.0
15822,4.8,4.81,4.8,4.83,4.9,4.78,4.73,100.0,85.0
15823,4.91,4.93,4.93,5.0,4.98,5.0,4.64,90.0,69.0
15824,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15825,4.83,5.0,4.83,4.83,5.0,4.5,5.0,100.0,92.0
15826,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,70.0
15827,4.9,4.9,4.95,5.0,4.95,4.85,4.5,100.0,87.0
15828,4.86,4.88,4.92,4.9,4.96,4.84,4.78,100.0,96.0
15829,4.8,4.8,4.2,5.0,5.0,5.0,5.0,,
15830,5.0,5.0,4.71,4.86,5.0,4.86,4.86,,0.0
15831,4.81,4.85,4.81,4.85,4.89,4.94,4.72,90.0,91.0
15832,5.0,4.0,4.0,5.0,5.0,4.0,5.0,,
15833,4.6,4.69,4.45,4.7,4.67,4.97,4.72,100.0,96.0
15834,4.91,4.94,4.95,4.95,4.93,4.65,4.85,100.0,86.0
15835,5.0,5.0,4.83,5.0,5.0,5.0,5.0,,
15836,,,,,,,,,
15837,4.39,4.44,4.61,4.56,4.56,4.28,4.39,100.0,100.0
15838,4.73,4.87,4.93,4.93,4.73,4.53,4.6,100.0,88.0
15839,4.0,3.33,4.33,3.0,3.67,5.0,3.67,,
15840,4.88,4.94,4.88,4.94,4.94,4.81,4.94,100.0,100.0
15841,4.92,4.92,4.64,5.0,5.0,4.88,4.96,,
15842,4.94,4.91,4.85,4.88,4.94,4.94,4.88,100.0,60.0
15843,5.0,5.0,4.83,5.0,5.0,5.0,5.0,,
15844,4.8,4.94,4.9,4.98,4.88,4.51,4.76,,0.0
15845,5.0,5.0,5.0,5.0,5.0,4.83,4.83,,
15846,5.0,4.75,3.75,4.5,5.0,4.75,4.25,,
15847,,,,,,,,,
15848,4.75,4.88,4.0,5.0,4.88,4.75,4.63,,
15849,5.0,4.82,4.82,5.0,5.0,5.0,4.73,89.0,50.0
15850,4.81,4.88,4.69,4.81,5.0,4.44,4.63,100.0,100.0
15851,4.93,4.91,4.84,5.0,4.98,4.81,4.86,100.0,50.0
15852,4.78,4.9,4.84,4.9,4.87,4.99,4.75,90.0,90.0
15853,4.82,4.88,4.83,4.94,4.95,4.72,4.81,100.0,96.0
15854,4.77,4.91,4.87,4.85,4.62,4.72,4.72,100.0,93.0
15855,,,,,,,,,
15856,4.53,4.72,4.76,4.73,4.77,4.7,4.59,100.0,100.0
15857,4.85,4.95,4.87,4.98,4.96,4.87,4.91,100.0,98.0
15858,,,,,,,,,
15859,,,,,,,,,
15860,,,,,,,,,
15861,0.0,,,,,,,,
15862,4.93,4.8,4.87,4.93,5.0,5.0,4.87,89.0,35.0
15863,4.82,4.94,4.84,4.95,4.98,4.98,4.69,100.0,100.0
15864,4.73,4.85,4.92,4.94,4.93,4.95,4.74,98.0,94.0
15865,4.82,4.9,4.86,4.96,4.88,4.49,4.78,100.0,88.0
15866,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,
15867,4.75,4.88,4.0,5.0,5.0,5.0,4.88,,
15868,4.66,4.67,4.6,4.9,4.9,4.52,4.62,100.0,99.0
15869,4.75,4.75,5.0,5.0,5.0,5.0,4.75,,
15870,4.64,4.82,4.64,4.82,4.82,4.73,4.73,,
15871,,,,,,,,,
15872,4.63,4.74,4.75,4.86,4.81,4.48,4.65,100.0,99.0
15873,4.71,4.83,4.96,4.92,4.96,4.63,4.58,100.0,85.0
15874,4.92,4.92,4.94,4.98,4.95,4.82,4.89,90.0,99.0
15875,,,,,,,,,
15876,2.0,,,,,,,,
15877,4.72,4.89,4.5,4.8,4.81,4.63,4.74,100.0,97.0
15878,3.0,3.5,3.5,4.5,3.5,4.5,3.5,,
15879,4.67,4.8,4.53,4.67,4.8,4.93,4.87,,
15880,4.57,5.0,4.71,5.0,4.57,4.86,4.57,100.0,59.0
15881,4.82,4.86,4.71,4.96,4.93,4.82,4.93,100.0,98.0
15882,4.71,4.79,4.44,4.88,4.91,4.94,4.62,,80.0
15883,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15884,4.42,4.74,4.54,4.77,4.46,4.71,4.43,88.0,64.0
15885,,,,,,,,,
15886,5.0,4.83,4.5,4.83,4.83,4.67,4.83,,
15887,,,,,,,,0.0,67.0
15888,4.77,4.84,4.79,4.81,4.83,4.73,4.6,,67.0
15889,4.9,4.87,4.95,4.9,4.82,4.87,4.77,100.0,80.0
15890,4.78,4.87,4.87,4.96,4.96,4.67,4.71,100.0,83.0
15891,4.7,4.87,4.81,4.95,4.87,4.54,4.62,100.0,83.0
15892,4.44,4.61,4.61,4.69,4.75,4.67,4.58,,
15893,4.6,4.82,4.78,4.83,4.78,4.82,4.78,97.0,91.0
15894,4.65,4.91,4.84,4.98,4.75,4.96,4.8,97.0,91.0
15895,4.5,4.79,4.38,4.94,4.85,4.91,4.68,,
15896,5.0,5.0,5.0,4.5,5.0,4.5,4.88,,
15897,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15898,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,
15899,5.0,5.0,4.9,5.0,4.9,4.9,4.8,100.0,67.0
15900,4.69,4.72,4.87,4.95,4.92,4.46,4.59,100.0,98.0
15901,4.73,5.0,4.45,5.0,5.0,4.73,4.36,0.0,0.0
15902,0.0,,,,,,,,
15903,,,,,,,,,
15904,,,,,,,,,
15905,4.7,4.7,4.7,4.9,4.8,4.9,4.8,100.0,100.0
15906,4.63,4.5,4.5,5.0,4.88,5.0,4.5,,
15907,5.0,5.0,5.0,5.0,5.0,4.71,5.0,,
15908,4.87,4.91,4.94,4.97,5.0,4.78,4.82,,89.0
15909,4.94,4.96,5.0,4.99,4.99,4.78,4.88,100.0,75.0
15910,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,46.0
15911,5.0,5.0,4.75,5.0,5.0,4.75,4.94,100.0,100.0
15912,4.8,4.9,4.9,5.0,5.0,4.1,5.0,100.0,0.0
15913,5.0,5.0,4.33,5.0,5.0,5.0,5.0,,
15914,0.0,,,,,,,,
15915,5.0,5.0,5.0,4.5,4.5,4.0,5.0,,
15916,5.0,4.96,4.98,5.0,5.0,4.96,4.83,,
15917,4.86,4.96,4.83,4.99,4.95,4.72,4.82,100.0,57.0
15918,4.86,4.9,4.76,4.86,4.9,4.86,4.79,93.0,83.0
15919,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,
15920,4.88,4.88,4.85,4.85,4.96,4.65,4.77,100.0,100.0
15921,4.97,4.98,4.97,4.97,4.98,4.8,4.91,100.0,53.0
15922,5.0,5.0,5.0,5.0,5.0,4.8,4.9,,100.0
15923,5.0,5.0,5.0,4.83,5.0,5.0,4.78,,
15924,4.0,4.57,2.86,4.29,4.43,4.71,4.0,,
15925,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.0
15926,3.75,4.25,3.0,4.0,4.25,4.75,4.25,,
15927,4.5,4.75,4.0,4.69,4.94,4.88,4.44,96.0,83.0
15928,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,27.0
15929,5.0,5.0,5.0,5.0,5.0,5.0,4.33,90.0,63.0
15930,4.91,4.99,5.0,4.97,4.95,4.82,4.92,100.0,87.0
15931,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.0
15932,4.74,4.8,4.71,4.89,4.89,4.77,4.74,,
15933,2.5,3.5,1.0,4.5,3.5,4.5,4.5,,
15934,4.25,4.75,2.75,5.0,5.0,4.75,4.5,,
15935,5.0,5.0,5.0,5.0,5.0,5.0,5.0,89.0,60.0
15936,4.75,5.0,4.75,4.75,5.0,4.75,4.75,100.0,100.0
15937,4.86,4.92,4.69,4.92,4.92,4.61,4.58,100.0,65.0
15938,4.96,4.96,4.96,4.96,4.96,4.81,4.96,,
15939,5.0,5.0,5.0,4.67,5.0,5.0,4.83,,
15940,4.96,4.92,4.96,5.0,5.0,4.96,4.84,,
15941,4.76,4.76,4.38,4.62,4.76,4.91,4.88,100.0,97.0
15942,4.34,4.57,4.17,4.54,4.49,4.54,4.14,95.0,98.0
15943,5.0,5.0,5.0,5.0,5.0,4.6,5.0,,
15944,4.97,5.0,4.94,4.97,4.94,4.69,4.94,,100.0
15945,5.0,4.75,4.75,5.0,5.0,5.0,4.5,,
15946,4.89,4.83,4.83,4.94,4.83,4.83,4.67,100.0,97.0
15947,4.92,4.92,4.92,5.0,5.0,5.0,4.75,25.0,0.0
15948,4.93,4.93,5.0,5.0,4.93,4.93,4.67,100.0,97.0
15949,4.55,4.3,4.3,4.55,4.85,4.65,4.25,,
15950,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
15951,5.0,5.0,5.0,5.0,5.0,4.6,4.8,100.0,50.0
15952,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,50.0
15953,4.66,4.76,4.78,4.86,4.49,4.79,4.74,96.0,100.0
15954,4.73,4.81,4.81,4.83,4.86,4.97,4.7,97.0,99.0
15955,4.93,4.96,4.95,4.95,5.0,4.93,4.87,100.0,100.0
15956,4.58,4.77,4.8,4.74,4.79,4.73,4.59,98.0,99.0
15957,4.9,4.95,4.6,4.9,4.95,5.0,4.7,100.0,93.0
15958,4.86,4.88,4.97,4.98,4.99,4.88,4.81,100.0,100.0
15959,5.0,4.75,4.88,4.88,4.75,4.63,4.5,,
15960,5.0,4.5,4.5,4.5,4.5,5.0,4.5,75.0,60.0
15961,4.89,4.93,4.82,4.91,4.91,4.89,4.84,100.0,100.0
15962,4.94,4.94,4.84,4.99,4.93,4.93,4.83,100.0,97.0
15963,4.91,4.96,4.87,5.0,5.0,4.91,4.91,100.0,91.0
15964,4.63,4.66,4.55,4.86,4.87,4.73,4.69,100.0,93.0
15965,4.0,4.67,3.67,4.67,4.67,4.0,4.33,100.0,50.0
15966,4.85,4.95,4.9,4.9,4.9,4.55,4.9,,
15967,4.92,4.94,4.96,4.97,4.99,4.72,4.9,100.0,91.0
15968,5.0,5.0,4.75,4.75,5.0,5.0,5.0,67.0,67.0
15969,4.93,4.93,4.82,4.93,4.96,4.93,4.79,100.0,94.0
15970,4.94,4.96,4.9,4.96,4.98,4.96,4.8,100.0,100.0
15971,4.88,4.92,4.91,4.94,4.95,4.94,4.79,,
15972,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,
15973,4.85,4.82,4.91,4.93,4.92,4.97,4.72,100.0,96.0
15974,4.97,5.0,5.0,5.0,4.94,4.61,4.91,,
15975,4.86,4.81,4.81,4.95,4.95,4.67,4.76,80.0,69.0
15976,,,,,,,,,
15977,4.0,4.0,4.0,5.0,5.0,4.0,4.0,100.0,83.0
15978,4.87,4.87,4.6,4.96,4.96,4.7,4.85,100.0,88.0
15979,4.65,4.71,4.67,4.84,4.86,4.63,4.65,100.0,97.0
15980,3.43,4.17,4.0,4.43,4.5,4.33,3.83,100.0,100.0
15981,4.74,4.83,4.81,4.9,4.91,4.78,4.76,100.0,99.0
15982,4.79,4.95,4.58,4.84,4.95,4.74,4.89,,
15983,4.29,4.29,3.86,4.0,4.57,4.43,4.14,,
15984,3.5,3.5,4.5,3.0,4.0,4.0,4.5,0.0,0.0
15985,4.7,5.0,4.0,5.0,5.0,4.9,4.8,100.0,
15986,4.9,4.96,4.91,4.98,4.96,4.97,4.83,100.0,97.0
15987,4.88,4.97,4.8,4.83,4.93,4.6,4.79,100.0,93.0
15988,4.0,4.75,3.75,5.0,5.0,4.75,3.75,70.0,19.0
15989,4.29,4.57,3.86,4.57,4.71,4.43,4.43,100.0,100.0
15990,5.0,5.0,4.75,5.0,5.0,5.0,4.75,,
15991,4.5,4.65,4.19,4.62,4.81,4.85,4.69,,
15992,4.8,4.87,4.89,4.82,4.92,5.0,4.74,,
15993,4.17,4.17,3.33,4.83,4.83,4.67,3.67,100.0,29.0
15994,4.67,4.44,4.78,4.78,4.78,4.56,4.44,86.0,50.0
15995,0.0,,,,,,,,
15996,4.67,4.67,4.67,4.67,4.67,4.67,4.33,,25.0
15997,5.0,4.75,5.0,5.0,5.0,5.0,4.5,0.0,0.0
15998,,,,,,,,50.0,100.0
15999,,,,,,,,,
16000,,,,,,,,,
16001,4.75,5.0,4.75,5.0,5.0,4.25,4.75,,
16002,4.93,4.91,4.83,4.97,4.96,4.9,4.88,100.0,99.0
16003,4.45,4.26,4.35,4.29,4.48,4.58,4.35,0.0,63.0
16004,4.67,4.67,4.33,5.0,5.0,5.0,4.22,100.0,100.0
16005,4.72,4.96,4.59,4.93,4.89,4.83,4.74,,86.0
16006,4.93,4.83,4.98,4.73,4.9,4.88,4.85,100.0,100.0
16007,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0
16008,,,,,,,,100.0,88.0
16009,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,91.0
16010,4.79,4.86,4.57,5.0,5.0,4.86,4.64,,0.0
16011,4.89,4.94,4.88,4.94,4.94,4.47,4.89,100.0,
16012,3.86,4.0,4.14,4.14,4.0,4.29,4.14,68.0,40.0
16013,4.0,5.0,4.0,5.0,5.0,4.0,5.0,,
16014,4.88,4.82,4.87,4.78,4.93,4.83,4.82,100.0,94.0
16015,4.8,4.82,4.62,4.61,4.84,4.77,4.9,86.0,50.0
16016,4.96,4.94,4.85,4.98,4.98,5.0,4.83,100.0,
16017,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,
16018,5.0,4.67,4.33,4.67,4.67,5.0,4.0,,
16019,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,
16020,5.0,4.9,4.9,4.9,5.0,4.9,5.0,,
16021,5.0,5.0,4.83,5.0,5.0,5.0,5.0,99.0,86.0
16022,5.0,5.0,4.5,5.0,5.0,4.5,4.83,,
16023,5.0,5.0,4.5,5.0,5.0,5.0,4.5,98.0,47.0
16024,4.88,5.0,4.75,5.0,5.0,4.88,5.0,,
16025,,,,,,,,,
16026,4.76,4.96,4.74,4.74,4.72,4.9,4.78,,
16027,4.71,4.82,4.79,4.79,4.89,4.93,4.64,100.0,
16028,4.86,4.92,4.91,4.97,4.95,4.65,4.88,100.0,0.0
16029,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,67.0
16030,5.0,5.0,5.0,4.5,5.0,5.0,5.0,,
16031,,,,,,,,0.0,
16032,5.0,5.0,5.0,5.0,5.0,4.75,4.75,,0.0
16033,5.0,5.0,4.0,5.0,5.0,4.5,5.0,,
16034,4.33,4.67,4.67,4.67,4.67,4.67,5.0,,
16035,0.0,,,,,,,,
16036,5.0,5.0,4.78,4.78,4.89,5.0,4.89,,
16037,5.0,4.67,4.67,5.0,5.0,4.33,5.0,,
16038,4.64,4.82,4.64,4.77,4.77,5.0,4.64,20.0,22.0
16039,4.82,4.86,4.86,4.91,4.82,4.77,4.77,100.0,99.0
16040,5.0,5.0,5.0,5.0,5.0,4.88,5.0,,
16041,5.0,4.86,5.0,5.0,5.0,5.0,4.86,,0.0
16042,0.0,,,,,,,,
16043,4.91,4.97,4.97,5.0,5.0,4.93,4.85,100.0,98.0
16044,,,,,,,,0.0,100.0
16045,4.85,5.0,4.38,5.0,5.0,5.0,4.85,100.0,99.0
16046,,,,,,,,,
16047,4.86,5.0,5.0,4.86,4.86,5.0,4.86,100.0,87.0
16048,4.73,4.9,4.73,4.87,4.95,4.9,4.65,100.0,100.0
16049,5.0,4.33,5.0,5.0,5.0,5.0,5.0,,
16050,0.0,,,,,,,,
16051,4.81,4.77,4.63,4.95,4.93,4.88,4.72,100.0,96.0
16052,4.37,4.26,4.68,4.79,4.21,4.58,4.16,100.0,100.0
16053,4.55,4.55,4.0,4.65,4.65,4.6,4.55,90.0,50.0
16054,4.75,4.81,4.75,4.97,4.95,4.91,4.74,100.0,30.0
16055,4.49,4.62,4.51,4.96,4.87,4.84,4.48,87.0,85.0
16056,4.78,4.85,4.59,4.96,4.89,4.93,4.7,,
16057,4.76,4.84,4.88,4.86,4.88,4.55,4.82,,95.0
16058,4.89,4.91,4.86,4.98,4.92,4.88,4.81,100.0,92.0
16059,0.0,,,,,,,,
16060,4.72,4.76,4.78,4.89,4.95,4.85,4.71,100.0,100.0
16061,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,
16062,,,,,,,,,
16063,4.74,4.89,4.79,4.85,4.94,4.64,4.65,100.0,90.0
16064,4.95,5.0,4.8,4.85,4.95,5.0,4.9,,
16065,4.78,4.78,4.52,4.74,4.91,4.78,4.7,30.0,9.0
16066,4.8,4.93,4.67,5.0,5.0,4.73,4.87,100.0,0.0
16067,4.85,4.87,4.77,4.96,4.89,4.62,4.85,90.0,96.0
16068,4.61,4.66,4.62,4.7,4.64,4.83,4.68,100.0,100.0
16069,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
16070,4.81,4.98,4.86,4.81,4.91,4.79,4.79,100.0,68.0
16071,4.67,4.67,4.58,4.67,4.58,4.67,4.58,100.0,100.0
16072,4.67,4.67,4.67,5.0,4.67,5.0,4.67,,
16073,,,,,,,,0.0,
16074,4.75,5.0,4.75,4.5,4.5,4.5,5.0,,
16075,4.9,4.95,4.89,4.96,4.98,4.86,4.84,100.0,93.0
16076,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
16077,4.5,5.0,4.5,5.0,5.0,5.0,5.0,,
16078,4.83,5.0,5.0,5.0,5.0,5.0,4.8,,
16079,4.96,5.0,4.96,5.0,5.0,5.0,4.82,100.0,100.0
16080,4.73,4.93,4.7,4.96,4.94,4.52,4.73,100.0,99.0
16081,4.6,4.6,3.4,4.4,4.8,4.6,4.4,,
16082,4.75,4.92,4.75,4.92,4.92,4.75,4.75,0.0,100.0
16083,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
16084,5.0,4.92,5.0,4.92,5.0,4.77,4.92,100.0,94.0
16085,4.96,4.98,4.94,4.96,4.94,4.96,4.79,100.0,100.0
16086,4.78,4.85,4.55,4.98,4.85,4.95,4.68,100.0,96.0
16087,4.67,4.67,4.33,4.67,4.67,4.67,4.33,,
16088,4.79,4.79,4.79,4.86,4.57,4.57,4.5,100.0,100.0
16089,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
16090,4.92,4.99,4.78,4.99,4.98,4.86,4.82,100.0,100.0
16091,5.0,4.75,5.0,5.0,5.0,5.0,5.0,,
16092,,,,,,,,,
16093,4.87,4.9,4.77,4.87,4.97,4.83,4.8,100.0,83.0
16094,4.94,4.94,4.94,4.97,4.97,4.97,4.71,,
16095,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,33.0
16096,4.65,4.75,4.51,4.68,4.73,4.46,4.72,91.0,97.0
